Day Trade,Start Week,End Week,Start Date,End Date,#Samples,Invested (USD),Cashed (USD),Cashed/Invested (%),Last Trade,Last Price (USD),Profit Exit Level (%),Loss Exit Level (%),#Stocks,WINDOW5,WINDOW20,WINDOW50
close,958,1056,5/2/2016,12/31/2018,197126,-36253.5,41145.5,113.4938696,SELL,113.01,115,70,50,7,21,56
close,1032,1079,10/2/2017,12/31/2018,98635,-22071,21037.5,95.3173848,SELL,113.01,115,70,50,7,21,56
close,916,1068,7/13/2015,12/31/2018,305744,-58092.5,58672,100.997547,SELL,113.01,115,70,50,7,21,56
close,987,1008,11/21/2016,4/21/2017,42576,-22443.5,22548.5,100.4678415,SELL,149.32,115,70,50,7,21,56
close,1072,1092,7/9/2018,11/30/2018,43952,-7027,6807.5,96.87633414,SELL,123.25,115,70,50,7,21,56
close,908,1051,5/18/2015,12/31/2018,286563,-50471,55875,110.7071388,SELL,113.01,115,70,50,7,21,56
close,917,1066,7/20/2015,12/31/2018,299600,-50715.5,51648,101.8386884,SELL,113.01,115,70,50,7,21,56
close,928,973,10/5/2015,8/19/2016,90889,-19870.5,20708,104.2147908,BUY + SELL NOW,145.46,115,70,50,7,21,56
close,1004,1023,3/20/2017,8/4/2017,39820,0,0,0,SELL,134.71,115,70,50,7,21,56
close,908,1019,5/18/2015,7/7/2017,220677,-35432,36531,103.101716,SELL,142.2,115,70,50,7,21,56
close,903,976,4/13/2015,9/9/2016,146901,-35089,35481,101.1171592,BUY + SELL NOW,143.47,115,70,50,7,21,56
close,946,999,2/8/2016,2/17/2017,106188,-19811,22188.5,112.0009086,BUY + SELL NOW,166.55,115,70,50,7,21,56
close,911,1022,6/8/2015,7/28/2017,221449,-42624.5,43255,101.4791962,SELL,134.29,115,70,50,7,21,56
close,933,1089,11/9/2015,12/31/2018,314455,-63984.5,64260,100.430573,SELL,113.01,115,70,50,7,21,56
close,975,1063,8/29/2016,12/31/2018,178379,-45650.5,45873.5,100.4884941,SELL,113.01,115,70,50,7,21,56
close,930,1038,10/19/2015,11/17/2017,215760,-34899.5,36224.5,103.796616,BUY + SELL NOW,141.95,115,70,50,7,21,56
close,1016,1054,6/12/2017,12/31/2018,79028,-15052.5,19344,128.5102143,SELL,113.01,115,70,50,7,21,56
close,1025,1031,8/14/2017,9/29/2017,13650,-6763.5,6839,101.1162859,BUY + SELL NOW,136.78,115,70,50,7,21,56
close,998,1047,2/6/2017,12/31/2018,100327,-23170,21720,93.74190764,SELL,113.01,115,70,50,7,21,56
close,975,1029,8/29/2016,9/15/2017,107904,-22880,23352.5,102.0651224,SELL,136.08,115,70,50,7,21,56
close,1031,1043,9/25/2017,12/22/2017,26678,-6898.5,7230.5,104.8126404,BUY + SELL NOW,144.61,115,70,50,7,21,56
close,891,1061,1/20/2015,12/31/2018,341081,-65124.5,65789,101.0203533,SELL,113.01,115,70,50,7,21,56
close,953,991,3/28/2016,12/23/2016,77409,-27926,28069.5,100.5138581,BUY + SELL NOW,152.48,115,70,50,7,21,56
close,1027,1045,8/28/2017,12/31/2018,38116,-6843.5,5650.5,82.56739972,BUY + SELL NOW,113.01,115,70,50,7,21,56
close,964,976,6/13/2016,9/9/2016,25516,-13895,13729.5,98.80892407,BUY + SELL NOW,143.47,115,70,50,7,21,56
close,1001,1023,2/27/2017,8/4/2017,45970,-8374.5,8237.5,98.36408144,SELL,134.71,115,70,50,7,21,56
close,961,1086,5/23/2016,12/31/2018,252523,-51112.5,51130,100.0342382,SELL,113.01,115,70,50,7,21,56
close,1044,1061,12/26/2017,12/31/2018,37587,-22498,22182,98.5954307,SELL,113.01,115,70,50,7,21,56
close,904,983,4/20/2015,10/28/2016,159089,-28027,28574.5,101.9534734,SELL,139.33,115,70,50,7,21,56
close,980,1032,10/3/2016,10/6/2017,104378,-7385,7855,106.3642519,SELL,137.91,115,70,50,7,21,56
close,940,1030,12/28/2015,9/22/2017,179174,-33905,34878.5,102.8712579,SELL,136.16,115,70,50,7,21,56
close,1039,1063,11/20/2017,12/31/2018,51474,-14832,14829,99.97977346,SELL,113.01,115,70,50,7,21,56
close,897,1000,3/2/2015,2/24/2017,205352,-42376,43740.5,103.219983,BUY + SELL NOW,166.55,115,70,50,7,21,56
close,963,967,6/6/2016,7/8/2016,9716,-6886.5,6856.5,99.56436506,SELL,138.31,115,70,50,7,21,56
close,1058,1063,4/2/2018,5/11/2018,13168,-7398,6968.5,94.19437686,SELL,139.83,115,70,50,7,21,56
close,890,1065,1/12/2015,12/31/2018,351372,-71756.5,72435.5,100.9462557,SELL,113.01,115,70,50,7,21,56
close,900,1058,3/23/2015,12/31/2018,316240,-57516,58655.5,101.9811878,SELL,113.01,115,70,50,7,21,56
close,971,1016,8/1/2016,6/16/2017,90392,-30213,30575.5,101.1998146,SELL,144.39,115,70,50,7,21,56
close,1045,1059,1/2/2018,12/31/2018,31159,-15167.5,14814.5,97.67265535,SELL,113.01,115,70,50,7,21,56
close,889,1034,1/5/2015,10/20/2017,289575,-49308.5,50870.5,103.1678108,BUY + SELL NOW,152.05,115,70,50,7,21,56
close,916,1023,7/13/2015,8/4/2017,213789,-35322,36151,102.3469792,SELL,134.71,115,70,50,7,21,56
close,949,962,2/29/2016,6/3/2016,27764,-12477.5,13729,110.0300541,BUY + SELL NOW,137.02,115,70,50,7,21,56
close,903,1083,4/13/2015,12/31/2018,361665,-79549,78389,98.54177928,BUY + SELL NOW,113.01,115,70,50,7,21,56
close,957,978,4/25/2016,9/23/2016,43170,-13379.5,13540.5,101.2033335,BUY + SELL NOW,140.83,115,70,50,7,21,56
close,974,1066,8/22/2016,12/31/2018,186049,-52969,53088.5,100.2256037,SELL,113.01,115,70,50,7,21,56
close,1007,1038,4/10/2017,11/17/2017,64439,-6954.5,7097.5,102.0562226,BUY + SELL NOW,141.95,115,70,50,7,21,56
close,946,1071,2/8/2016,12/31/2018,251401,-42581.5,44237,103.8878386,SELL,113.01,115,70,50,7,21,56
close,973,1020,8/15/2016,7/14/2017,93793,-15591.5,16237,104.1400763,SELL,143.2,115,70,50,7,21,56
close,919,1068,8/3/2015,12/31/2018,299199,-50715.5,51648,101.8386884,SELL,113.01,115,70,50,7,21,56
close,942,1033,1/11/2016,10/13/2017,181521,-40304,41457.5,102.8619988,BUY + SELL NOW,138.35,115,70,50,7,21,56
close,936,1032,11/30/2015,10/6/2017,190705,-34120,35027.5,102.6597304,SELL,137.91,115,70,50,7,21,56
close,942,1031,1/11/2016,9/29/2017,177522,-33349.5,34540,103.5697687,SELL,136.78,115,70,50,7,21,56
close,935,1051,11/23/2015,12/31/2018,231923,-49066.5,54296,110.6579846,SELL,113.01,115,70,50,7,21,56
close,963,1040,6/6/2016,12/1/2017,154364,-28305,29133.5,102.9270447,BUY + SELL NOW,146.62,115,70,50,7,21,56
close,923,1094,8/31/2015,12/31/2018,344185,-64454,64746,100.4530363,SELL,113.01,115,70,50,7,21,56
close,988,991,11/28/2016,12/23/2016,8048,-7734.5,7624,98.57133622,BUY + SELL NOW,152.48,115,70,50,7,21,56
close,970,1023,7/25/2016,8/4/2017,106184,-30270,30630,101.1892963,SELL,134.71,115,70,50,7,21,56
close,998,1045,2/6/2017,12/31/2018,95823,-15085.5,13677,90.66321965,BUY + SELL NOW,113.01,115,70,50,7,21,56
close,985,1062,11/7/2016,12/31/2018,156541,-38079.5,38538.5,101.205373,SELL,113.01,115,70,50,7,21,56
close,924,1028,9/8/2015,9/8/2017,206463,-41062,41762,101.7047392,SELL,133.68,115,70,50,7,21,56
close,1028,1073,9/5/2017,12/31/2018,94073,-29426,29205,99.2489635,SELL,113.01,115,70,50,7,21,56
close,1011,1043,5/8/2017,12/22/2017,65872,-14188.5,14121,99.52426261,BUY + SELL NOW,144.61,115,70,50,7,21,56
close,1006,1079,4/3/2017,12/31/2018,150125,-37891,36104,95.28384049,SELL,113.01,115,70,50,7,21,56
close,969,1032,7/18/2016,10/6/2017,126111,-15591.5,16237,104.1400763,SELL,137.91,115,70,50,7,21,56
close,946,1057,2/8/2016,12/31/2018,222750,-34850,37103,106.4648494,SELL,113.01,115,70,50,7,21,56
close,925,1064,9/14/2015,12/31/2018,279346,-63681.5,64253,100.8974349,SELL,113.01,115,70,50,7,21,56
close,902,1021,4/6/2015,7/21/2017,237524,-42387.5,43237.5,102.0053082,SELL,137.05,115,70,50,7,21,56
close,1077,1092,8/13/2018,11/30/2018,33273,-7107.5,6807.5,95.77910658,SELL,123.25,115,70,50,7,21,56
close,893,1060,2/2/2015,12/31/2018,334818,-64834,65790,101.474535,SELL,113.01,115,70,50,7,21,56
close,988,1062,11/28/2016,12/31/2018,150983,-30505,30367,99.54761515,SELL,113.01,115,70,50,7,21,56
close,988,998,11/28/2016,2/10/2017,21289,-7734.5,8214,106.1994958,BUY + SELL NOW,164.28,115,70,50,7,21,56
close,910,1010,6/1/2015,5/5/2017,199933,-35330,36468,103.2210586,SELL,144.08,115,70,50,7,21,56
close,918,1064,7/27/2015,12/31/2018,293432,-57617,58434.5,101.4188521,SELL,113.01,115,70,50,7,21,56
close,924,1007,9/8/2015,4/13/2017,164653,-41062,41762,101.7047392,SELL,157.13,115,70,50,7,21,56
close,1026,1086,8/21/2017,12/31/2018,124680,-29149.5,28966,99.37048663,SELL,113.01,115,70,50,7,21,56
close,961,1035,5/23/2016,10/27/2017,148205,-28202.5,29037,102.9589575,BUY + SELL NOW,144.71,115,70,50,7,21,56
close,1045,1047,1/2/2018,12/31/2018,6729,-7555,5650.5,74.79152879,BUY + SELL NOW,113.01,115,70,50,7,21,56
close,997,1020,1/30/2017,7/14/2017,47272,-8162.5,8049,98.60949464,SELL,143.2,115,70,50,7,21,56
close,958,1076,5/2/2016,12/31/2018,238120,-51079,49973,97.8347266,SELL,113.01,115,70,50,7,21,56
close,918,927,7/27/2015,10/2/2015,20172,-6901.5,6786.5,98.33369557,SELL,125.66,115,70,50,7,21,56
close,988,1067,11/28/2016,12/31/2018,160802,-30505,30367,99.54761515,SELL,113.01,115,70,50,7,21,56
close,964,1040,6/13/2016,12/1/2017,152373,-35445,35894.5,101.2681619,BUY + SELL NOW,146.62,115,70,50,7,21,56
close,901,1018,3/30/2015,6/30/2017,233376,-42654,43237.5,101.3679842,SELL,143.19,115,70,50,7,21,56
close,924,1039,9/8/2015,11/24/2017,228948,-48016.5,48957.5,101.959743,BUY + SELL NOW,143.91,115,70,50,7,21,56
close,902,1044,4/6/2015,12/29/2017,283525,-49342,50545,102.4380852,BUY + SELL NOW,146.15,115,70,50,7,21,56
close,1045,1050,1/2/2018,12/31/2018,13429,-7555,5650.5,74.79152879,SELL,113.01,115,70,50,7,21,56
close,1023,1084,7/31/2017,12/31/2018,126164,-36103.5,34554.5,95.70955725,BUY + SELL NOW,113.01,115,70,50,7,21,56
close,897,916,3/2/2015,7/17/2015,39561,-14431,14564,100.9216271,BUY + SELL NOW,148.67,115,70,50,7,21,56
close,934,945,11/16/2015,2/5/2016,22670,-5911,5886.5,99.58551852,SELL,116.98,115,70,50,7,21,56
close,898,931,3/9/2015,10/30/2015,68720,-14440,14141,97.92936288,SELL,122.77,115,70,50,7,21,56
close,899,1086,3/16/2015,12/31/2018,375988,-71914.5,72597.5,100.9497389,SELL,113.01,115,70,50,7,21,56
close,980,1002,10/3/2016,3/10/2017,44783,-7385,8231.5,111.4624238,BUY + SELL NOW,164.63,115,70,50,7,21,56
close,922,1059,8/24/2015,12/31/2018,274213,-69045,69841.5,101.1535955,SELL,113.01,115,70,50,7,21,56
close,1030,1086,9/18/2017,12/31/2018,117085,-36572,36136.5,98.80919829,SELL,113.01,115,70,50,7,21,56
close,948,1043,2/22/2016,12/22/2017,190319,-40696,42072,103.3811677,BUY + SELL NOW,144.61,115,70,50,7,21,56
close,957,1057,4/25/2016,12/31/2018,200825,-43014,43687.5,101.5657693,SELL,113.01,115,70,50,7,21,56
close,1022,1070,7/24/2017,12/31/2018,100195,-29497,29255,99.17957758,SELL,113.01,115,70,50,7,21,56
close,1064,1083,5/14/2018,9/28/2018,39953,-21372,21159.5,99.0057084,BUY + SELL NOW,147.99,115,70,50,7,21,56
close,938,986,12/14/2015,11/18/2016,96641,-33852,34294.5,101.3071606,BUY + SELL NOW,146.33,115,70,50,7,21,56
close,1002,1021,3/6/2017,7/21/2017,39890,-8311,8237.5,99.11562989,SELL,137.05,115,70,50,7,21,56
close,905,967,4/27/2015,7/8/2016,124773,-13640,14144,103.6950147,BUY + SELL NOW,138.31,115,70,50,7,21,56
close,1041,1094,12/4/2017,12/31/2018,111131,-29630,28345.5,95.66486669,SELL,113.01,115,70,50,7,21,56
close,932,941,11/2/2015,1/8/2016,18724,-18516,17887.5,96.60563837,SELL,118.19,115,70,50,7,21,56
close,908,1078,5/18/2015,12/31/2018,341403,-65296.5,64702.5,99.09030346,SELL,113.01,115,70,50,7,21,56
close,916,1069,7/13/2015,12/31/2018,307840,-58092.5,58672,100.997547,SELL,113.01,115,70,50,7,21,56
close,911,928,6/8/2015,10/9/2015,36362,-14679.5,14128,96.24306005,SELL,132.93,115,70,50,7,21,56
close,933,997,11/9/2015,2/3/2017,126865,-34120,35103,102.8810082,BUY + SELL NOW,160.53,115,70,50,7,21,56
close,930,1040,10/19/2015,12/1/2017,219280,-34899.5,36458,104.46568,BUY + SELL NOW,146.62,115,70,50,7,21,56
close,929,1012,10/12/2015,5/19/2017,165700,-27945,29127,104.229737,SELL,141.3,115,70,50,7,21,56
close,993,1082,1/3/2017,12/31/2018,181222,-37595.5,36090.5,95.99686133,SELL,113.01,115,70,50,7,21,56
close,985,1003,11/7/2016,3/17/2017,36640,-15309,16302,106.4863806,BUY + SELL NOW,162.79,115,70,50,7,21,56
close,909,1071,5/26/2015,12/31/2018,324703,-58141.5,59011,101.4954895,SELL,113.01,115,70,50,7,21,56
close,963,1039,6/6/2016,11/24/2017,152309,-28305,28998,102.4483307,BUY + SELL NOW,143.91,115,70,50,7,21,56
close,909,1011,5/26/2015,5/12/2017,203635,-35371,36490,103.1636086,SELL,140.19,115,70,50,7,21,56
close,969,1012,7/18/2016,5/19/2017,87026,-15591.5,16237,104.1400763,SELL,141.3,115,70,50,7,21,56
close,937,968,12/7/2015,7/15/2016,62557,-13327.5,14255.5,106.9630463,BUY + SELL NOW,143.53,115,70,50,7,21,56
close,995,998,1/17/2017,2/10/2017,8050,-7672.5,8214,107.0576735,BUY + SELL NOW,164.28,115,70,50,7,21,56
close,929,929,10/12/2015,10/16/2015,2003,0,0,0,SELL,131.18,115,70,50,7,21,56
close,920,1047,8/10/2015,12/31/2018,253913,-42984,42820.5,99.61962591,SELL,113.01,115,70,50,7,21,56
close,1000,1084,2/21/2017,12/31/2018,171744,-30418,29269,96.22263134,BUY + SELL NOW,113.01,115,70,50,7,21,56
close,898,1005,3/9/2015,3/31/2017,213476,-42385,43437,102.4820101,BUY + SELL NOW,160.48,115,70,50,7,21,56
close,895,987,2/17/2015,11/25/2016,184138,-56282.5,56555.5,100.4850531,BUY + SELL NOW,149.32,115,70,50,7,21,56
close,1064,1065,5/14/2018,5/25/2018,4036,-7049,6979,99.00695134,BUY + SELL NOW,139.58,115,70,50,7,21,56
close,888,1048,1/2/2015,12/31/2018,318549,-64358.5,63689.5,98.96051027,SELL,113.01,115,70,50,7,21,56
close,889,953,1/5/2015,4/1/2016,129004,-20582,20916,101.6227772,BUY + SELL NOW,135.5,115,70,50,7,21,56
close,1075,1084,7/30/2018,10/5/2018,19960,-14195.5,14429,101.6448875,BUY + SELL NOW,148.35,115,70,50,7,21,56
close,894,1008,2/9/2015,4/21/2017,227312,-42110,43268,102.7499406,SELL,149.32,115,70,50,7,21,56
close,938,1037,12/14/2015,11/10/2017,197489,-40806.5,41967.5,102.845135,BUY + SELL NOW,142.69,115,70,50,7,21,56
close,965,999,6/20/2016,2/17/2017,68599,-21560,22121,102.6020408,BUY + SELL NOW,166.55,115,70,50,7,21,56
close,1002,1027,3/6/2017,9/1/2017,51992,-8311,8237.5,99.11562989,SELL,135.27,115,70,50,7,21,56
close,894,986,2/9/2015,11/18/2016,184736,-42110,42729.5,101.471147,BUY + SELL NOW,146.33,115,70,50,7,21,56
close,930,984,10/19/2015,11/4/2016,108631,-20560,21272,103.463035,SELL,138.6,115,70,50,7,21,56
close,900,961,3/23/2015,5/27/2016,123428,-20705,20980.5,101.3305965,BUY + SELL NOW,136.78,115,70,50,7,21,56
close,888,906,1/2/2015,5/8/2015,36560,-13997.5,14191.5,101.3859618,BUY + SELL NOW,149.27,115,70,50,7,21,56
close,897,934,3/2/2015,11/20/2015,76901,-14431,14141,97.99043725,SELL,121.77,115,70,50,7,21,56
close,1004,1040,3/20/2017,12/1/2017,74009,-6954.5,7331,105.4137609,BUY + SELL NOW,146.62,115,70,50,7,21,56
close,1031,1056,9/25/2017,12/31/2018,53644,-14983,19344,129.1063205,SELL,113.01,115,70,50,7,21,56
close,979,984,9/26/2016,11/4/2016,12220,-7072,6818,96.40837104,SELL,138.6,115,70,50,7,21,56
close,938,997,12/14/2015,2/3/2017,117323,-33852,35004.5,103.4045256,BUY + SELL NOW,160.53,115,70,50,7,21,56
close,918,984,7/27/2015,11/4/2016,132811,-27461.5,28058.5,102.1739526,SELL,138.6,115,70,50,7,21,56
close,1064,1079,5/14/2018,8/31/2018,32190,-21372,20924.5,97.90613887,BUY + SELL NOW,143.29,115,70,50,7,21,56
close,891,1027,1/20/2015,9/1/2017,271209,-42354,43268,102.1580016,SELL,135.27,115,70,50,7,21,56
close,937,1090,12/7/2015,12/31/2018,308992,-57787.5,58317.5,100.9171534,SELL,113.01,115,70,50,7,21,56
close,915,957,7/6/2015,4/29/2016,85998,-20433,20528.5,100.4673812,BUY + SELL NOW,130.48,115,70,50,7,21,56
close,1007,1066,4/10/2017,12/31/2018,121609,-22770.5,22521,98.90428405,SELL,113.01,115,70,50,7,21,56
close,981,1021,10/10/2016,7/21/2017,80656,-7385,7855,106.3642519,SELL,137.05,115,70,50,7,21,56
close,1038,1096,11/13/2017,12/31/2018,120433,-21923,21285.5,97.09209506,SELL,113.01,115,70,50,7,21,56
close,933,1045,11/9/2015,12/31/2018,222688,-41074.5,40582,98.80095923,BUY + SELL NOW,113.01,115,70,50,7,21,56
close,972,985,8/8/2016,11/11/2016,27864,-7441.5,7300.5,98.10522072,SELL,147.07,115,70,50,7,21,56
close,1038,1079,11/13/2017,12/31/2018,85806,-21923,20128.5,91.81453268,SELL,113.01,115,70,50,7,21,56
close,980,992,10/3/2016,12/30/2016,25415,-7385,7584.5,102.7014218,BUY + SELL NOW,151.69,115,70,50,7,21,56
close,982,1084,10/17/2016,12/31/2018,206852,-37218,36026.5,96.79859208,BUY + SELL NOW,113.01,115,70,50,7,21,56
close,959,1043,5/9/2016,12/22/2017,168130,-28260,29032,102.7317764,BUY + SELL NOW,144.61,115,70,50,7,21,56
close,898,999,3/9/2015,2/17/2017,201681,-42385,43740.5,103.1980654,BUY + SELL NOW,166.55,115,70,50,7,21,56
close,897,937,3/2/2015,12/11/2015,82360,-14431,14141,97.99043725,SELL,119.69,115,70,50,7,21,56
close,1041,1073,12/4/2017,12/31/2018,67944,-15395,14619,94.9594024,SELL,113.01,115,70,50,7,21,56
close,946,983,2/8/2016,10/28/2016,75331,-12426,13861,111.5483663,SELL,139.33,115,70,50,7,21,56
close,956,1009,4/18/2016,4/28/2017,106512,-28351.5,28547,100.6895579,SELL,147.38,115,70,50,7,21,56
close,945,1071,2/1/2016,12/31/2018,253415,-42333.5,43884.5,103.6637651,SELL,113.01,115,70,50,7,21,56
close,1015,1030,6/5/2017,9/22/2017,31486,-7140,6890.5,96.50560224,SELL,136.16,115,70,50,7,21,56
close,935,1077,11/23/2015,12/31/2018,284752,-63892,63123.5,98.79718901,SELL,113.01,115,70,50,7,21,56
close,896,959,2/23/2015,5/13/2016,127603,-27690.5,27745.5,100.1986241,BUY + SELL NOW,133.99,115,70,50,7,21,56
close,916,964,7/13/2015,6/17/2016,97603,-13550,13856.5,102.2619926,BUY + SELL NOW,136.65,115,70,50,7,21,56
close,1059,1086,4/9/2018,10/19/2018,57715,-14694,13776,93.75255206,SELL,128.69,115,70,50,7,21,56
close,911,1026,6/8/2015,8/25/2017,229524,-42624.5,43255,101.4791962,SELL,134.93,115,70,50,7,21,56
close,955,1073,4/11/2016,12/31/2018,238363,-51083,50830.5,99.5057064,SELL,113.01,115,70,50,7,21,56
close,964,1059,6/13/2016,12/31/2018,191302,-43529.5,43950.5,100.9671602,SELL,113.01,115,70,50,7,21,56
close,1013,1077,5/22/2017,12/31/2018,131725,-36946,35062,94.90066584,SELL,113.01,115,70,50,7,21,56
close,951,982,3/14/2016,10/21/2016,63447,-20850.5,21341.5,102.3548596,SELL,136.36,115,70,50,7,21,56
close,959,985,5/9/2016,11/11/2016,53455,-13920.5,13946.5,100.1867749,SELL,147.07,115,70,50,7,21,56
close,983,1028,10/24/2016,9/8/2017,90094,-15054.5,15868,105.4036999,SELL,133.68,115,70,50,7,21,56
close,927,1050,9/28/2015,12/31/2018,246526,-49471.5,54451,110.0653912,SELL,113.01,115,70,50,7,21,56
close,1036,1065,10/30/2017,12/31/2018,61744,-22288,22038.5,98.88056353,SELL,113.01,115,70,50,7,21,56
close,983,1020,10/24/2016,7/14/2017,74038,-15054.5,15868,105.4036999,SELL,143.2,115,70,50,7,21,56
close,979,1024,9/26/2016,8/11/2017,90728,-14408,14673,101.839256,SELL,133.42,115,70,50,7,21,56
close,940,1067,12/28/2015,12/31/2018,255407,-56675.5,57399.5,101.2774479,SELL,113.01,115,70,50,7,21,56
close,997,1074,1/30/2017,12/31/2018,157876,-38027,36220.5,95.24942804,SELL,113.01,115,70,50,7,21,56
close,971,1018,8/1/2016,6/30/2017,94368,-30213,30575.5,101.1998146,SELL,143.19,115,70,50,7,21,56
close,999,1010,2/13/2017,5/5/2017,24086,-8276,8111,98.00628323,SELL,144.08,115,70,50,7,21,56
close,971,1037,8/1/2016,11/10/2017,132704,-37167.5,37710,101.4596085,BUY + SELL NOW,142.69,115,70,50,7,21,56
close,908,1037,5/18/2015,11/10/2017,257588,-42386.5,43665.5,103.0174702,BUY + SELL NOW,142.69,115,70,50,7,21,56
close,951,974,3/14/2016,8/26/2016,47656,-13640,14628,107.2434018,BUY + SELL NOW,144.66,115,70,50,7,21,56
close,978,1063,9/19/2016,12/31/2018,172807,-51428.5,51194.5,99.54499937,SELL,113.01,115,70,50,7,21,56
close,908,958,5/18/2015,5/6/2016,101276,-13660,14023,102.6573939,BUY + SELL NOW,132.38,115,70,50,7,21,56
close,986,1095,11/14/2016,12/31/2018,221777,-44885.5,44494.5,99.12889463,SELL,113.01,115,70,50,7,21,56
close,1003,1027,3/13/2017,9/1/2017,49964,0,0,0,SELL,135.27,115,70,50,7,21,56
close,941,1052,1/4/2016,12/31/2018,223041,-48112,54074.5,112.3929581,SELL,113.01,115,70,50,7,21,56
close,932,996,11/2/2015,1/27/2017,126869,-46439,47165.5,101.5644178,BUY + SELL NOW,162.88,115,70,50,7,21,56
close,1040,1064,11/27/2017,12/31/2018,52027,-14855.5,14829,99.82161489,SELL,113.01,115,70,50,7,21,56
close,953,1082,3/28/2016,12/31/2018,260213,-57790.5,56472,97.71848314,SELL,113.01,115,70,50,7,21,56
close,949,1087,2/29/2016,12/31/2018,278925,-56937.5,58116.5,102.0706915,SELL,113.01,115,70,50,7,21,56
close,975,987,8/29/2016,11/25/2016,25334,-14498,14617,100.8208029,BUY + SELL NOW,149.32,115,70,50,7,21,56
close,1077,1085,8/13/2018,10/12/2018,17953,-7107.5,6948,97.75589166,BUY + SELL NOW,138.96,115,70,50,7,21,56
close,895,1011,2/17/2015,5/12/2017,231598,-56282.5,56944.5,101.1762093,SELL,140.19,115,70,50,7,21,56
close,910,1005,6/1/2015,3/31/2017,189668,-35330,36637,103.6994056,BUY + SELL NOW,160.48,115,70,50,7,21,56
close,952,974,3/21/2016,8/26/2016,45638,-19917,20203.5,101.4384696,BUY + SELL NOW,144.66,115,70,50,7,21,56
close,918,1010,7/27/2015,5/5/2017,183744,-34846.5,35913.5,103.0620005,SELL,144.08,115,70,50,7,21,56
close,968,1020,7/11/2016,7/14/2017,104052,-14411,14902,103.4071196,SELL,143.2,115,70,50,7,21,56
close,896,916,2/23/2015,7/17/2015,41620,-21517.5,21455.5,99.71186244,BUY + SELL NOW,148.67,115,70,50,7,21,56
close,951,958,3/14/2016,5/6/2016,16107,-6349,6619,104.2526382,BUY + SELL NOW,132.38,115,70,50,7,21,56
close,942,1088,1/11/2016,12/31/2018,295478,-63214,63868.5,101.0353719,SELL,113.01,115,70,50,7,21,56
close,936,949,11/30/2015,3/4/2016,27105,-12307.5,12211.5,99.21998781,BUY + SELL NOW,123.46,115,70,50,7,21,56
close,896,1047,2/23/2015,12/31/2018,302069,-64501.5,63866.5,99.01552677,SELL,113.01,115,70,50,7,21,56
close,1002,1050,3/6/2017,12/31/2018,99320,-23317,27581.5,118.289231,SELL,113.01,115,70,50,7,21,56
close,908,1033,5/18/2015,10/13/2017,248758,-42386.5,43448.5,102.5055147,BUY + SELL NOW,138.35,115,70,50,7,21,56
close,916,930,7/13/2015,10/23/2015,31155,-7377,7024,95.21485699,SELL,126.68,115,70,50,7,21,56
close,984,1043,10/31/2016,12/22/2017,118789,-22263.5,23248,104.4220361,BUY + SELL NOW,144.61,115,70,50,7,21,56
close,987,998,11/21/2016,2/10/2017,22708,-22443.5,22916.5,102.1075144,BUY + SELL NOW,164.28,115,70,50,7,21,56
close,925,998,9/14/2015,2/10/2017,145572,-40911,42091,102.8843098,BUY + SELL NOW,164.28,115,70,50,7,21,56
close,944,992,1/25/2016,12/30/2016,96550,-26518,28294,106.6973377,BUY + SELL NOW,151.69,115,70,50,7,21,56
close,967,1026,7/5/2016,8/25/2017,118131,-21411,22007.5,102.7859511,SELL,134.93,115,70,50,7,21,56
close,946,955,2/8/2016,4/15/2016,19554,-5918,6732,113.7546468,BUY + SELL NOW,134.64,115,70,50,7,21,56
close,928,1026,10/5/2015,8/25/2017,195167,-34466,35345,102.5503395,SELL,134.93,115,70,50,7,21,56
close,937,1000,12/7/2015,2/24/2017,125007,-27923,29461.5,105.5097948,BUY + SELL NOW,166.55,115,70,50,7,21,56
close,960,1079,5/16/2016,12/31/2018,240111,-51299,49973,97.41515429,SELL,113.01,115,70,50,7,21,56
close,963,1040,6/6/2016,12/1/2017,154364,-28305,29133.5,102.9270447,BUY + SELL NOW,146.62,115,70,50,7,21,56
close,910,924,6/1/2015,9/11/2015,30275,-7385,7341,99.4041977,SELL,128.47,115,70,50,7,21,56
close,946,984,2/8/2016,11/4/2016,77315,-12426,13861,111.5483663,SELL,138.6,115,70,50,7,21,56
close,1043,1063,12/18/2017,12/31/2018,43844,-29731,29458.5,99.08344825,SELL,113.01,115,70,50,7,21,56
close,931,1049,10/26/2015,12/31/2018,235694,-42962,42682.5,99.34942507,SELL,113.01,115,70,50,7,21,56
close,979,983,9/26/2016,10/28/2016,10236,-7072,6818,96.40837104,SELL,139.33,115,70,50,7,21,56
